latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
14.586995,121.002785,9.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),relative_humidity_2m_max (%),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h)
2020-12-08,27.0,30.6,24.0,0.40,99,85,17.3
2020-12-09,26.6,29.6,24.7,11.50,96,88,11.1
2020-12-10,25.6,27.8,23.7,6.70,99,92,10.9
2020-12-11,27.3,30.5,24.8,0.40,96,85,9.2
2020-12-12,27.0,29.6,25.1,3.00,98,87,12.5
2020-12-13,26.6,28.6,24.1,1.30,98,89,11.2
2020-12-14,26.9,29.7,24.4,1.30,96,86,12.0
2020-12-15,26.6,30.1,23.9,1.80,98,85,10.9
2020-12-16,26.5,30.5,23.2,0.80,96,80,14.8
2020-12-17,26.2,29.0,24.0,2.00,99,86,12.6
2020-12-18,26.4,30.4,24.2,15.70,95,84,22.4
2020-12-19,24.7,25.4,24.1,56.70,97,95,13.0
2020-12-20,26.1,29.4,24.1,6.10,94,87,11.9
2020-12-21,26.1,29.0,23.4,0.60,99,88,7.1
2020-12-22,26.6,29.0,23.9,0.30,99,85,16.1
2020-12-23,26.9,30.4,23.8,0.10,99,83,19.4
2020-12-24,26.5,29.5,23.0,0.00,100,87,4.9
2020-12-25,26.9,30.5,24.5,1.20,97,83,12.0
2020-12-26,26.6,29.6,24.5,13.40,97,87,14.9
2020-12-27,24.2,25.3,23.5,56.60,98,94,21.7
2020-12-28,26.6,28.9,24.8,0.00,95,85,11.3
2020-12-29,27.2,29.9,24.7,0.40,96,86,8.9
2020-12-30,26.6,29.4,23.1,12.80,97,84,21.5
2020-12-31,24.7,28.0,22.2,1.70,88,76,26.0
2021-01-01,25.0,27.8,23.6,0.50,89,78,20.0
2021-01-02,25.7,28.9,23.5,5.00,96,79,19.2
2021-01-03,24.7,26.1,23.2,31.80,99,92,16.0
2021-01-04,26.4,30.5,23.5,1.40,99,85,17.0
2021-01-05,25.8,29.0,22.4,0.70,99,88,6.9
2021-01-06,25.9,30.5,22.8,0.40,98,83,12.9
2021-01-07,26.0,29.8,23.8,1.90,97,83,10.5
2021-01-08,26.0,29.2,23.8,0.60,90,78,17.8
2021-01-09,24.6,26.6,22.6,0.00,94,78,16.2
2021-01-10,24.8,28.0,22.0,0.00,89,73,13.7
2021-01-11,24.9,28.2,23.1,1.50,85,73,14.7
2021-01-12,24.1,27.0,21.6,0.00,91,74,9.8
2021-01-13,24.6,26.8,23.1,1.10,93,82,11.2
2021-01-14,25.3,27.3,23.5,0.10,99,84,11.5
2021-01-15,26.2,29.8,23.3,0.10,97,79,15.5
2021-01-16,26.2,29.5,23.4,0.20,92,76,13.8
2021-01-17,25.7,29.0,23.2,7.70,92,77,17.7
2021-01-18,25.5,28.5,23.3,1.10,87,77,22.7
2021-01-19,24.8,26.5,23.7,3.90,94,85,20.5
2021-01-20,24.5,25.4,24.0,67.30,97,93,14.5
2021-01-21,25.6,27.5,24.1,11.90,97,92,10.7
2021-01-22,26.1,28.5,24.5,1.10,97,88,15.3
2021-01-23,26.3,28.9,24.2,1.00,98,88,8.7
2021-01-24,26.3,28.9,24.1,2.80,96,88,13.2
2021-01-25,26.2,28.8,23.7,1.00,100,88,7.1
2021-01-26,26.0,28.0,24.0,0.90,96,85,10.4
2021-01-27,25.8,28.8,23.7,2.70,97,87,8.9
2021-01-28,24.9,27.7,22.0,3.60,94,85,10.5
2021-01-29,24.3,27.9,21.5,0.10,93,76,19.4
2021-01-30,23.3,27.5,20.1,0.00,92,75,16.7
2021-01-31,23.6,27.7,20.8,0.00,95,80,19.2
2021-02-01,24.1,28.7,21.1,0.40,97,81,13.7
2021-02-02,24.4,27.2,21.5,0.90,96,85,10.9
2021-02-03,25.5,29.4,22.7,0.40,98,81,13.0
2021-02-04,25.6,29.8,23.0,0.00,93,76,16.6
2021-02-05,25.8,29.0,23.5,3.70,96,80,17.6
2021-02-06,25.4,28.4,22.4,5.30,98,87,8.8
2021-02-07,26.4,31.1,23.1,0.10,96,79,7.7
2021-02-08,26.3,29.9,24.0,0.90,94,79,16.6
2021-02-09,25.1,27.6,23.2,6.90,95,85,14.6
2021-02-10,25.8,29.5,23.5,3.70,98,84,14.7
2021-02-11,26.1,28.4,23.8,1.00,93,84,13.7
2021-02-12,25.9,29.6,22.9,10.30,93,85,15.3
2021-02-13,25.1,27.1,23.5,6.20,95,89,13.3
2021-02-14,25.5,28.0,23.5,3.60,96,86,11.1
2021-02-15,25.2,27.5,23.6,2.00,89,83,14.6
2021-02-16,24.8,28.2,21.5,1.30,99,81,13.0
2021-02-17,24.8,27.6,22.6,0.60,95,82,13.2
2021-02-18,24.9,28.6,21.9,0.40,81,72,18.1
2021-02-19,23.7,27.5,20.2,0.10,84,71,15.3
2021-02-20,23.0,26.8,20.3,0.00,90,73,18.2
2021-02-21,24.4,28.2,22.1,1.70,89,79,14.6
2021-02-22,25.2,28.5,23.2,46.60,97,86,17.6
2021-02-23,25.6,28.6,24.0,6.40,99,91,9.1
2021-02-24,26.7,30.2,24.1,1.90,96,82,15.0
2021-02-25,26.5,30.6,22.0,0.00,94,78,12.8
2021-02-26,26.4,29.4,23.8,0.00,96,83,12.1
2021-02-27,26.8,29.8,24.0,0.20,98,83,13.6
2021-02-28,26.8,29.6,24.2,0.40,96,83,14.5
2021-03-01,26.8,30.0,24.2,1.80,99,86,8.4
2021-03-02,27.1,30.0,23.9,0.10,97,82,12.2
2021-03-03,26.9,30.6,23.5,1.90,95,79,13.5
2021-03-04,26.7,30.5,23.0,0.10,98,79,15.4
2021-03-05,26.6,31.0,22.7,0.20,94,76,19.1
2021-03-06,26.5,30.9,22.4,0.00,94,74,12.6
2021-03-07,26.5,31.0,23.1,0.10,93,75,13.5
2021-03-08,26.9,31.1,23.5,0.20,94,75,13.4
2021-03-09,25.5,29.0,21.6,1.00,98,81,11.6
2021-03-10,26.3,31.1,22.8,0.00,95,74,19.9
2021-03-11,26.6,30.9,23.8,0.00,87,72,17.2
2021-03-12,26.7,30.4,24.4,0.70,96,78,18.4
2021-03-13,25.7,28.7,23.8,6.40,93,82,15.3
2021-03-14,26.2,28.8,23.9,0.60,93,81,15.9
2021-03-15,26.4,29.5,24.8,6.60,96,85,11.6
2021-03-16,27.0,30.7,24.5,4.30,97,85,10.3
2021-03-17,27.5,30.8,24.8,4.70,97,84,10.4
2021-03-18,27.8,31.4,24.3,0.30,99,82,10.2
2021-03-19,27.7,30.2,24.9,0.40,99,82,14.0
2021-03-20,27.7,30.6,25.0,2.10,96,81,10.0
2021-03-21,27.7,30.7,25.1,1.50,97,82,14.2
2021-03-22,27.6,31.2,24.9,1.90,94,78,14.2
2021-03-23,27.4,30.8,24.3,0.80,93,74,19.4
2021-03-24,27.4,31.0,23.8,1.30,96,76,18.8
2021-03-25,27.7,32.0,23.5,0.00,96,74,17.3
2021-03-26,28.2,32.2,24.5,0.50,95,73,15.5
2021-03-27,28.3,32.2,24.6,0.50,97,74,15.9
2021-03-28,28.6,31.9,25.2,0.50,93,75,14.1
2021-03-29,28.4,32.8,24.0,0.00,94,73,17.5
2021-03-30,28.4,32.5,24.1,0.00,96,73,22.4
2021-03-31,28.8,32.8,25.2,0.80,93,72,16.4
2021-04-01,28.4,33.8,22.8,0.00,94,69,22.9
2021-04-02,28.0,33.4,22.6,0.00,93,66,22.1
2021-04-03,28.2,33.7,23.4,0.00,95,67,21.0
2021-04-04,28.4,32.2,25.1,0.70,93,73,16.4
2021-04-05,28.6,33.0,25.6,0.70,84,70,15.1
2021-04-06,28.3,32.3,25.3,1.40,84,69,16.6
2021-04-07,27.9,31.8,25.2,5.10,84,69,17.9
2021-04-08,28.2,32.0,25.4,0.60,81,65,13.5
2021-04-09,28.2,31.8,25.4,1.30,80,67,16.8
2021-04-10,28.4,33.0,24.6,0.00,89,65,16.4
2021-04-11,28.2,33.0,24.2,0.50,94,67,16.3
2021-04-12,28.7,33.3,25.4,0.90,89,67,13.0
2021-04-13,28.0,31.1,25.4,2.50,94,78,11.2
2021-04-14,28.5,31.8,25.5,1.40,94,75,10.7
2021-04-15,28.3,31.4,25.0,1.50,96,76,19.2
2021-04-16,28.3,33.5,23.6,0.00,97,72,19.1
2021-04-17,28.7,32.2,25.2,0.10,89,68,14.4
2021-04-18,28.9,32.7,25.5,1.10,88,68,15.4
2021-04-19,28.4,32.3,25.1,2.90,96,74,23.8
2021-04-20,28.6,31.4,25.6,1.10,97,76,27.1
2021-04-21,28.6,31.3,26.3,3.70,93,78,27.2
2021-04-22,28.5,31.8,25.8,1.90,90,79,19.9
2021-04-23,28.6,31.8,25.0,0.00,87,71,17.4
2021-04-24,28.3,31.5,25.5,0.40,92,74,22.0
2021-04-25,28.4,31.9,25.9,0.10,83,70,16.7
2021-04-26,27.2,30.2,25.1,1.50,84,74,16.1
2021-04-27,27.4,30.6,24.7,0.90,85,71,18.5
2021-04-28,28.0,31.5,25.5,0.20,82,69,17.4
2021-04-29,28.4,31.8,25.2,1.10,91,74,16.1
2021-04-30,29.0,32.7,25.2,0.80,93,73,12.9
2021-05-01,29.0,33.7,25.0,0.00,89,71,18.1
2021-05-02,29.1,34.4,24.5,0.00,93,68,24.1
2021-05-03,29.5,34.0,26.3,0.00,85,67,22.7
2021-05-04,29.8,33.6,26.1,0.70,92,69,25.5
2021-05-05,30.4,36.0,26.4,0.10,93,66,23.3
2021-05-06,30.3,35.0,26.6,0.00,89,66,20.0
2021-05-07,29.8,34.5,26.0,2.90,90,70,18.2
2021-05-08,30.2,33.8,27.1,0.10,86,69,19.2
2021-05-09,30.6,35.2,27.3,0.60,84,67,17.0
2021-05-10,30.0,33.8,26.6,0.30,87,70,20.0
2021-05-11,30.0,34.2,27.1,0.80,83,70,17.9
2021-05-12,30.5,35.0,27.1,0.50,82,65,22.2
2021-05-13,30.7,35.8,27.0,0.00,80,62,23.5
2021-05-14,30.5,35.5,27.4,0.40,81,65,23.5
2021-05-15,30.4,35.2,27.0,0.20,86,67,25.4
2021-05-16,30.9,36.2,26.7,1.30,85,64,19.2
2021-05-17,31.1,36.7,27.2,0.00,83,63,18.8
2021-05-18,30.6,35.2,27.4,0.90,80,66,21.7
2021-05-19,30.8,35.9,27.2,0.00,82,63,24.3
2021-05-20,30.0,34.8,26.0,6.80,90,70,23.5
2021-05-21,29.6,35.5,25.8,4.10,92,74,19.2
2021-05-22,28.6,33.7,25.2,7.60,96,80,19.4
2021-05-23,29.2,34.3,25.9,1.40,93,74,16.5
2021-05-24,29.1,34.0,25.5,3.50,94,74,15.7
2021-05-25,30.3,34.8,26.4,1.10,93,71,20.7
2021-05-26,29.9,33.9,26.4,3.50,92,72,13.8
2021-05-27,30.6,34.4,27.6,0.10,88,68,10.5
2021-05-28,30.5,34.4,27.5,4.10,93,72,12.5
2021-05-29,30.5,35.5,26.8,2.70,89,72,18.5
2021-05-30,29.6,33.2,26.5,3.70,94,77,22.6
2021-05-31,30.1,34.8,26.9,7.60,95,77,21.6
2021-06-01,30.0,34.3,26.8,3.10,93,76,15.2
2021-06-02,27.6,31.2,26.1,76.20,93,86,38.4
2021-06-03,28.0,29.9,27.2,10.50,90,85,25.2
2021-06-04,28.3,30.8,26.9,11.40,93,85,23.8
2021-06-05,28.7,31.2,26.6,8.50,93,83,17.4
2021-06-06,28.3,30.8,26.2,7.10,93,83,14.5
2021-06-07,27.4,31.2,25.2,28.90,94,86,15.0
2021-06-08,27.1,30.8,25.3,23.50,95,87,13.2
2021-06-09,26.9,29.9,25.7,17.40,94,88,13.5
2021-06-10,27.5,31.1,25.7,15.80,95,84,11.3
2021-06-11,27.7,30.2,26.3,10.20,95,86,13.5
2021-06-12,28.2,31.1,25.2,6.40,96,82,16.7
2021-06-13,27.3,30.0,25.9,4.40,91,82,18.4
2021-06-14,28.1,30.5,25.6,0.30,96,81,24.5
2021-06-15,28.4,30.7,26.0,0.60,97,82,20.8
2021-06-16,29.0,31.3,26.8,0.70,96,80,16.6
2021-06-17,29.4,31.9,26.9,0.20,95,78,14.7
2021-06-18,29.5,31.8,27.4,1.30,87,77,19.7
2021-06-19,28.3,30.7,27.0,8.80,89,83,22.9
2021-06-20,27.5,30.3,25.6,22.70,94,86,25.3
2021-06-21,26.7,27.9,25.5,20.50,92,88,24.7
2021-06-22,27.2,29.8,25.5,16.40,95,85,23.5
2021-06-23,27.3,30.1,25.6,9.50,94,85,23.3
2021-06-24,27.8,30.1,25.3,5.10,97,84,15.6
2021-06-25,27.8,29.5,25.3,8.00,98,85,11.9
2021-06-26,28.8,31.1,26.0,0.30,97,81,10.8
2021-06-27,28.5,31.1,26.2,4.80,96,84,8.7
2021-06-28,27.6,31.6,25.6,29.70,94,85,16.6
2021-06-29,28.9,31.0,26.6,0.70,94,80,17.1
2021-06-30,29.1,31.1,26.6,1.20,93,80,13.0
2021-07-01,28.5,32.0,25.4,6.60,98,81,10.7
2021-07-02,27.9,31.4,25.0,4.50,96,84,13.3
2021-07-03,26.6,29.5,24.9,18.00,96,88,12.3
2021-07-04,27.7,30.5,25.6,3.30,91,82,22.9
2021-07-05,27.6,30.0,25.9,10.50,95,84,16.4
2021-07-06,26.7,29.2,24.5,12.60,96,88,10.0
2021-07-07,28.6,32.2,25.5,0.60,96,79,10.6
2021-07-08,28.5,31.4,26.2,1.20,99,83,10.5
2021-07-09,28.7,32.1,25.9,0.80,93,78,14.0
2021-07-10,28.5,31.0,25.7,0.50,95,78,17.2
2021-07-11,28.6,31.8,25.4,2.10,94,79,11.8
2021-07-12,28.8,32.5,26.0,1.70,93,80,12.2
2021-07-13,27.7,31.2,25.3,10.50,97,85,11.5
2021-07-14,27.2,30.7,25.1,20.50,97,88,7.2
2021-07-15,27.4,30.5,25.2,16.90,95,86,15.0
2021-07-16,27.5,30.2,25.6,16.50,95,86,19.6
2021-07-17,27.5,30.1,25.9,16.20,94,87,15.3
2021-07-18,27.2,28.8,26.0,13.50,91,86,21.4
2021-07-19,26.8,28.9,25.8,39.60,93,88,29.3
2021-07-20,26.6,27.8,25.9,18.50,94,90,27.7
2021-07-21,26.3,27.1,26.0,34.60,93,91,27.7
2021-07-22,26.4,27.0,25.8,42.30,95,90,34.0
2021-07-23,26.5,27.5,25.8,32.10,93,90,35.9
2021-07-24,26.5,27.5,25.9,32.80,93,91,33.3
2021-07-25,27.4,28.0,26.7,9.00,91,87,37.1
2021-07-26,28.1,30.0,27.0,8.20,91,84,38.3
2021-07-27,27.5,29.4,26.1,15.30,93,87,39.0
2021-07-28,26.9,28.0,26.2,18.30,92,88,32.3
2021-07-29,26.8,28.0,26.1,37.60,93,91,32.6
2021-07-30,27.7,30.0,26.6,11.30,92,87,26.7
2021-07-31,27.5,29.9,26.5,9.00,93,87,31.7
2021-08-01,27.6,29.8,26.0,11.60,93,86,33.4
2021-08-02,27.6,30.0,26.5,10.90,93,87,34.5
2021-08-03,27.4,28.8,26.2,12.80,93,88,33.4
2021-08-04,27.6,29.4,26.9,7.30,90,87,32.3
2021-08-05,27.5,29.1,26.8,11.80,92,88,32.6
2021-08-06,27.7,29.1,26.6,9.30,91,87,30.6
2021-08-07,28.2,30.1,26.9,1.40,90,84,27.6
2021-08-08,28.1,30.1,25.5,1.10,99,84,23.9
2021-08-09,27.6,30.0,25.6,8.50,94,85,16.3
2021-08-10,26.9,28.4,25.4,11.80,97,87,16.4
2021-08-11,26.6,27.9,25.3,3.80,96,87,14.4
2021-08-12,28.1,30.6,26.5,3.10,94,85,11.2
2021-08-13,27.7,31.5,24.8,7.90,97,84,10.8
2021-08-14,27.3,30.9,24.8,3.30,97,86,15.3
2021-08-15,26.3,27.4,25.0,9.70,93,89,8.5
2021-08-16,28.0,30.5,25.2,0.40,94,80,9.0
2021-08-17,27.9,31.0,25.5,3.40,94,84,15.7
2021-08-18,27.0,30.3,24.5,22.10,96,87,9.7
2021-08-19,27.5,30.2,25.2,6.10,96,85,10.2
2021-08-20,27.2,30.4,24.9,5.40,99,88,8.7
2021-08-21,27.0,29.4,25.8,14.20,95,89,11.1
2021-08-22,27.1,30.9,25.2,19.30,97,88,11.2
2021-08-23,27.0,30.4,24.7,11.80,94,86,12.9
2021-08-24,27.0,29.0,24.9,1.80,95,87,4.4
2021-08-25,26.7,29.5,24.8,10.30,96,88,9.1
2021-08-26,27.0,29.0,25.2,1.50,93,85,11.9
2021-08-27,27.2,29.6,25.4,8.20,96,87,8.5
2021-08-28,27.4,30.7,25.8,7.70,97,87,10.0
2021-08-29,26.6,29.4,24.4,11.60,96,88,9.9
2021-08-30,27.0,30.1,24.9,7.30,98,88,9.7
2021-08-31,27.3,29.8,24.6,15.70,97,87,11.1
2021-09-01,26.9,28.8,25.0,13.70,96,89,7.6
2021-09-02,26.9,30.1,24.1,6.30,96,85,11.7
2021-09-03,27.0,29.8,24.6,8.10,96,86,11.9
2021-09-04,27.3,29.9,25.0,5.20,96,85,11.5
2021-09-05,27.5,30.2,25.4,2.00,98,86,10.3
2021-09-06,27.1,29.7,25.1,10.30,96,89,9.2
2021-09-07,26.9,28.5,25.5,30.10,93,89,26.4
2021-09-08,25.7,26.6,24.8,101.30,95,91,58.8
2021-09-09,27.4,30.1,25.6,6.90,96,87,13.0
2021-09-10,26.7,28.6,25.5,25.80,93,88,24.3
2021-09-11,26.0,26.9,25.0,18.50,97,92,28.1
2021-09-12,26.6,28.4,24.7,6.30,98,91,12.4
2021-09-13,27.4,30.5,24.8,1.60,98,87,13.7
2021-09-14,27.8,31.5,24.9,2.00,99,85,11.8
2021-09-15,27.8,31.0,25.6,3.50,99,87,8.6
2021-09-16,27.2,30.0,25.0,13.20,97,89,8.9
2021-09-17,27.7,30.7,25.5,2.20,94,84,14.3
2021-09-18,28.1,31.7,25.2,2.10,99,85,17.4
2021-09-19,26.5,27.5,25.2,19.30,96,91,7.6
2021-09-20,26.6,28.8,24.9,2.60,97,90,6.2
2021-09-21,27.7,31.0,25.1,3.80,93,83,18.6
2021-09-22,28.2,31.3,25.4,0.50,93,80,20.6
2021-09-23,28.3,32.0,24.8,0.90,96,80,13.2
2021-09-24,27.7,30.8,24.9,2.70,99,85,7.9
2021-09-25,27.6,30.0,25.6,2.20,96,85,12.2
2021-09-26,28.4,30.5,26.2,2.10,94,83,9.1
2021-09-27,26.9,29.8,24.4,13.20,98,89,7.9
2021-09-28,27.2,30.5,25.0,13.40,95,86,11.7
2021-09-29,27.8,30.4,25.5,5.40,97,87,17.6
2021-09-30,27.4,28.9,25.9,8.60,94,88,17.5
2021-10-01,27.8,30.3,25.5,1.50,96,87,17.4
2021-10-02,27.4,30.5,25.2,10.00,95,87,11.2
2021-10-03,27.0,29.2,25.0,10.90,96,89,5.9
2021-10-04,27.2,30.1,25.6,4.80,95,87,10.0
2021-10-05,26.4,28.2,25.1,11.90,94,89,18.0
2021-10-06,26.4,28.0,24.8,7.10,98,88,7.4
2021-10-07,27.5,29.9,25.7,0.30,96,87,9.5
2021-10-08,27.1,30.1,25.1,1.80,93,84,14.1
2021-10-09,27.6,30.1,25.8,10.50,95,85,14.3
2021-10-10,28.1,30.1,26.5,2.60,94,85,15.6
2021-10-11,28.1,30.5,26.4,9.00,92,82,35.7
2021-10-12,26.8,29.5,25.4,16.30,96,89,23.7
2021-10-13,26.5,28.3,25.5,13.00,96,90,15.9
2021-10-14,26.1,28.8,24.4,30.10,96,90,12.2
2021-10-15,25.7,29.3,23.6,16.40,97,90,14.3
2021-10-16,27.2,30.7,24.9,1.00,97,85,13.5
2021-10-17,26.8,30.6,24.6,16.70,96,87,9.3
2021-10-18,26.6,28.9,24.0,1.50,97,87,12.5
2021-10-19,27.5,30.9,24.5,3.70,97,82,10.2
2021-10-20,27.4,30.3,25.2,1.10,94,84,10.9
2021-10-21,26.1,29.7,23.6,19.50,99,91,11.5
2021-10-22,27.0,29.8,24.6,1.60,95,86,12.3
2021-10-23,27.1,30.8,24.5,6.40,97,86,11.8
2021-10-24,26.1,27.0,24.9,4.60,95,90,12.8
2021-10-25,25.8,27.2,24.2,11.50,94,90,10.7
2021-10-26,27.0,30.2,24.3,1.10,96,86,6.2
2021-10-27,27.5,30.6,24.9,4.30,97,83,8.2
2021-10-28,27.4,30.2,25.1,0.80,91,79,14.8
2021-10-29,27.3,31.1,24.0,0.00,99,78,15.5
2021-10-30,27.5,31.5,24.0,1.40,97,79,12.4
2021-10-31,27.1,31.4,24.2,0.00,94,78,17.6
2021-11-01,27.2,31.3,24.8,0.40,95,81,12.0
2021-11-02,27.0,31.5,24.1,1.50,91,79,13.2
2021-11-03,27.9,32.3,25.1,0.20,96,78,15.0
2021-11-04,27.6,31.8,24.8,1.70,93,79,13.8
2021-11-05,27.7,30.8,24.9,1.90,96,81,18.9
2021-11-06,27.9,31.9,24.5,0.20,100,84,11.0
2021-11-07,28.3,32.3,25.6,0.80,96,81,17.1
2021-11-08,27.9,30.9,24.9,0.80,97,83,10.8
2021-11-09,27.7,32.5,24.3,0.10,100,79,18.5
2021-11-10,27.9,31.5,24.5,0.50,97,78,15.0
2021-11-11,28.1,32.2,25.4,0.20,96,76,12.6
2021-11-12,27.7,31.2,25.1,2.80,96,81,11.1
2021-11-13,27.7,31.5,24.9,0.90,96,82,12.2
2021-11-14,27.5,30.0,24.7,1.20,97,84,12.5
2021-11-15,27.2,30.9,24.8,4.50,99,87,10.1
2021-11-16,28.0,32.3,25.0,1.30,93,78,13.8
2021-11-17,27.9,32.2,24.6,1.10,94,78,15.0
2021-11-18,27.3,31.0,24.2,1.50,96,82,10.6
2021-11-19,27.6,30.1,24.3,1.20,98,82,10.9
2021-11-20,27.2,30.5,24.8,19.90,96,83,13.8
2021-11-21,27.2,30.1,24.8,1.30,95,84,8.9
2021-11-22,27.4,31.5,24.9,4.40,99,85,11.2
2021-11-23,27.5,31.6,24.8,2.70,96,83,12.4
2021-11-24,27.5,31.4,25.0,1.70,95,80,16.8
2021-11-25,27.1,30.0,25.4,5.80,93,84,10.9
2021-11-26,26.2,27.1,24.9,3.30,97,91,9.5
2021-11-27,26.5,30.3,24.8,5.10,97,87,11.5
2021-11-28,25.9,26.8,24.6,8.50,97,91,12.0
2021-11-29,26.7,30.5,24.0,13.00,96,86,7.7
2021-11-30,28.0,31.0,25.4,1.70,93,81,10.2
2021-12-01,27.1,30.8,24.7,3.00,86,77,11.3
2021-12-02,26.3,30.5,22.9,0.00,87,71,10.4
2021-12-03,25.4,29.9,22.0,0.60,92,73,12.0
2021-12-04,25.3,29.2,22.6,0.40,91,75,17.4
2021-12-05,25.5,29.5,22.5,0.60,92,74,12.0
2021-12-06,25.4,28.7,22.6,1.00,95,79,10.4
2021-12-07,25.5,29.0,23.2,1.40,90,77,18.9
2021-12-08,26.3,30.7,23.9,0.00,92,71,14.7
2021-12-09,26.2,30.1,22.9,0.00,93,72,14.9
2021-12-10,26.5,30.5,23.9,0.00,93,72,15.9
2021-12-11,26.7,30.1,24.4,0.00,95,79,17.2
2021-12-12,26.8,30.5,24.5,0.30,92,79,14.3
2021-12-13,26.6,30.5,23.4,0.50,96,77,16.6
2021-12-14,26.0,30.5,22.7,0.00,94,73,15.7
2021-12-15,26.3,30.8,23.8,0.00,85,72,19.0
2021-12-16,27.2,30.0,25.5,1.00,88,73,23.2
2021-12-17,27.6,31.1,25.9,3.90,86,78,21.5
2021-12-18,27.2,32.0,24.1,11.60,99,82,20.9
2021-12-19,24.8,26.0,23.5,19.70,96,93,9.2
2021-12-20,26.6,29.7,23.6,0.80,97,84,12.9
2021-12-21,26.9,30.4,23.9,1.10,97,84,11.4
2021-12-22,25.3,28.6,23.1,21.10,98,91,11.6
2021-12-23,26.7,29.7,23.8,0.60,97,83,13.9
2021-12-24,26.2,29.5,23.0,0.20,97,86,10.5
2021-12-25,26.6,30.6,24.1,2.10,92,79,10.1
2021-12-26,25.7,29.5,22.9,6.20,96,81,17.9
2021-12-27,24.7,27.2,23.0,3.60,91,84,13.0
2021-12-28,24.7,27.8,22.4,0.50,95,82,15.3
2021-12-29,25.3,29.1,22.9,1.10,94,80,19.1
2021-12-30,25.1,29.2,22.0,0.10,98,77,20.1
2021-12-31,25.0,28.6,22.2,0.00,94,75,21.1
2022-01-01,24.8,28.6,21.4,0.10,99,77,20.0
2022-01-02,24.8,28.3,21.9,0.00,96,76,18.4
2022-01-03,25.2,29.3,22.5,0.00,88,70,19.6
2022-01-04,25.2,29.0,21.8,0.00,99,75,19.5
2022-01-05,25.8,30.4,22.4,0.00,98,74,18.2
2022-01-06,25.3,28.6,21.9,1.30,96,77,15.4
2022-01-07,25.7,30.0,22.0,0.00,96,75,11.4
2022-01-08,25.3,29.6,22.1,1.80,97,82,8.9
2022-01-09,25.7,29.2,22.5,0.40,97,82,7.3
2022-01-10,26.1,29.4,23.1,0.20,92,79,12.6
2022-01-11,25.5,29.7,21.6,0.00,96,76,18.0
2022-01-12,25.4,28.5,22.4,1.70,93,75,13.7
2022-01-13,25.0,28.0,21.9,1.70,94,78,12.8
2022-01-14,24.9,29.0,21.3,0.40,96,74,17.2
2022-01-15,24.6,29.6,20.5,0.00,97,71,22.3
2022-01-16,25.3,30.3,21.1,0.00,98,72,22.0
2022-01-17,24.8,29.4,20.6,0.00,98,73,17.9
2022-01-18,25.3,30.0,22.6,0.00,84,68,17.2
2022-01-19,25.8,30.4,23.0,1.50,95,76,11.4
2022-01-20,25.7,30.2,22.9,3.80,97,79,18.5
2022-01-21,25.8,29.5,22.5,1.10,97,79,15.5
2022-01-22,26.6,30.6,23.4,1.10,93,75,18.5
2022-01-23,26.5,31.0,23.1,1.80,98,79,17.2
2022-01-24,26.3,29.8,22.7,0.90,97,81,12.5
2022-01-25,27.0,32.0,24.4,0.00,87,71,16.0
2022-01-26,26.3,30.1,23.9,3.40,97,83,11.4
2022-01-27,27.1,31.6,24.0,3.20,96,80,21.1
2022-01-28,27.7,32.5,23.3,0.10,97,74,17.6
2022-01-29,27.7,31.5,25.5,1.00,89,78,19.2
2022-01-30,26.5,29.3,24.5,8.10,93,82,24.1
2022-01-31,27.1,31.7,23.4,0.00,92,72,15.1
2022-02-01,26.5,30.9,22.7,2.80,95,73,15.9
2022-02-02,26.7,31.3,23.5,0.00,85,68,17.0
2022-02-03,26.0,29.5,22.4,2.10,92,77,11.6
2022-02-04,27.0,32.0,22.9,0.00,95,68,16.8
2022-02-05,26.3,30.6,23.5,0.00,84,70,18.4
2022-02-06,26.8,31.1,24.1,0.00,85,69,23.4
2022-02-07,25.7,30.0,22.8,5.20,99,82,20.0
2022-02-08,27.2,32.0,23.2,0.40,94,75,15.5
2022-02-09,27.0,31.9,22.6,0.90,99,72,17.0
2022-02-10,27.1,32.5,22.6,0.00,97,71,18.9
2022-02-11,27.1,32.5,23.0,0.00,93,70,19.2
2022-02-12,27.0,32.5,24.2,5.70,93,75,18.5
2022-02-13,27.3,30.9,24.0,0.80,95,75,17.4
2022-02-14,26.2,30.1,23.4,7.20,99,83,11.4
2022-02-15,27.2,31.5,24.0,0.10,94,76,13.9
2022-02-16,26.6,30.2,23.9,3.20,89,77,12.1
2022-02-17,26.8,30.2,24.1,0.90,94,77,20.3
2022-02-18,27.0,30.8,23.5,2.90,98,76,14.1
2022-02-19,27.5,31.5,24.3,0.90,92,76,16.9
2022-02-20,27.6,31.5,24.0,1.80,96,73,16.4
2022-02-21,27.9,32.7,25.0,0.30,90,72,20.2
2022-02-22,26.3,30.4,24.1,4.60,92,80,16.2
2022-02-23,26.7,32.0,22.5,0.40,96,75,16.6
2022-02-24,27.9,32.9,24.1,0.20,90,68,17.7
2022-02-25,27.5,32.0,24.6,0.60,85,69,19.1
2022-02-26,26.9,31.5,23.0,4.30,96,72,15.6
